IMPL,PARAMS,MEAN,SSD,SEM,RSE,CI95LO,CI95UP
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.5!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,15457.123968333333,256.32911389854945,147.99168291046578,0.009574334993602501,15167.06026982882,15747.187666837846
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,13724.789884999998,196.16365268959248,113.25513768555648,0.008251866777890311,13502.809815136308,13946.769954863688
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,13615.881512333333,203.07864436059262,117.24750998825243,0.00861108477494087,13386.076392756358,13845.686631910308
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,14447.575651000001,152.4283044132141,88.00452258508739,0.006091300347612029,14275.086786733229,14620.064515266773
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,13818.445128,255.43492045451828,147.47542008484677,0.010672359930425219,13529.3933046337,14107.496951366298
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,13584.084245333332,261.63760196275797,151.05653992332648,0.01112011212498335,13288.013427083612,13880.155063583052
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,14549.253682999997,127.76752565718054,73.76661533186561,0.0050701305330910435,14404.671116949541,14693.836249050453
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,13712.341042,193.59282870953737,111.77087176863252,0.00815111521995301,13493.27013333348,13931.41195066652
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,13492.476059333334,231.07378919740196,133.41051439578686,0.009887771066564242,13230.991451117592,13753.960667549076
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 10!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,14167.139276,242.93327083347387,140.2575893108224,0.00990020543868213,13892.234400950789,14442.044151049211
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,13715.252933999998,330.860435595308,191.0223615551479,0.013927731590104696,13340.849105351908,14089.656762648088
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,13785.342875,421.1000819255886,243.12224565551205,0.017636285717377343,13308.823273515196,14261.862476484805
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.2!N!preprocessing_time: 10!N!,15656.646827999999,236.07022945845102,136.29521052549342,0.008705261862440819,15389.508215370031,15923.785440629967
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 2!N!,14033.645971,228.6364190251885,132.00329807074468,0.009406201235482534,13774.91950678134,14292.37243521866
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 5!N!,13878.040154666667,217.43660850650275,125.53708445290864,0.009045735785012497,13631.987469138967,14124.092840194367
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.5!N!preprocessing_time: 10!N!,14705.943162666668,291.3573516710997,168.21524541768588,0.011438589389133948,14376.241281648005,15035.645043685332
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 2!N!,13939.208450999999,148.59985108153953,85.79416402346516,0.00615488062504082,13771.051889514007,14107.36501248599
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 5!N!,13594.194549,206.89284944205855,119.44964231878123,0.00878681277424914,13360.07325005519,13828.31584794481
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 10000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 1.0!N!data_size: 100!N!compression_rate: 0.8!N!preprocessing_time: 10!N!,14762.384252666665,200.9053078922831,115.9927335932343,0.007857317057187525,14535.038494823926,14989.730010509404
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 2!N!,5890.914744333334,301.0602738030387,173.81723012248682,0.029505982969739525,5550.232973293259,6231.596515373409
KOMPACTMIX,algorithm: ""paxos""!N!number_of_nodes: 3!N!number_of_proposals: 1000000!N!concurrent_proposals: 50000!N!reconfiguration: ""off""!N!reconfig_policy: ""none""!N!network_scenario: ""fully_connected""!N!probability: 0.0!N!data_size: 10!N!compression_rate: 0.2!N!preprocessing_time: 5!N!,8510.720889666665,249.34762428336995,143.96091800179732,0.01691524371062247,8228.557490383142,8792.884288950188
